"Ref","Latitude","Longitude","CH4_mgm2day.mean","Water_Temp_C","Temp.annual","CH4_mgm2day.EbuAdj","CH4_mgm2day.EbuAdj.LCI","CH4_mgm2day.EbuAdj.UCI","Water_Temp_K","Boltzmann_15C","CH4_mgm2day.EbuAdj.15C","Loc"
"ANU.Fieldwork",-35.996419,147.184768,63.1242010551899,15.0333333333333,17.0192222595215,223.429095913094,283.530145948177,179.716606617937,288.183333333333,0.00465820258450833,222.983353041897,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-36.006,147.195746,2.48525324440289,13.7,16.8070888519287,8.67132330782827,10.9684351873212,6.99623309690426,286.85,-0.182514337032266,9.37706165908872,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-36.000998,147.187971,547.778000658304,15.1333333333333,17.0192222595215,1938.86879203685,2460.41254982474,1559.54137735855,288.283333333333,0.0186263469708621,1923.44812468945,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-35.516818,146.853764,2.76411459218792,18.7666666666667,17.4225635528564,10.0563634935313,12.8460593729449,8.03858248459702,291.916666666667,0.519645037992092,8.04805550579391,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-35.505008,146.872825,2.34281534422378,17.3,17.6861190795898,8.67948036352359,11.1388789796563,6.90773497544053,290.45,0.318907653716963,7.57038509288121,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-36.081298,147.177399,0.982144091554492,15.1,17.2837829589844,3.53946131012538,4.51074720553913,2.83553228658276,288.25,0.0139713756962294,3.51832465613336,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-36.10267,147.19617,29.568092808321,15.6666666666667,17.6824684143066,109.513987283033,140.536335454335,87.1642652893983,288.816666666667,0.0929597563492166,105.235410418841,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-36.102669,147.196163,86.7146732009088,15.5666666666667,17.6824684143066,321.172883206867,412.152467214469,255.627606026737,288.716666666667,0.0790431608329456,310.471855020585,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-35.884374,146.789427,5.05636645405434,22.1333333333333,16.7256259918213,17.5456982405519,22.1672828694806,14.1723836612095,295.283333333333,0.972886262358067,11.5620285110336,"Temperate (Australia; N = 165)"
"ANU.Fieldwork",-35.888172,146.786637,963.894112116945,22.1333333333333,16.9520988464355,3396.23944868408,4305.33113475936,2734.48077774299,295.283333333333,0.972886262358067,2238.00824553261,"Temperate (Australia; N = 165)"
"DryFlux",-38.23158,144.64513,1236.79906110025,20,13.6848249435425,3528.69342449303,4344.68145683399,2926.9465969794,293.15,0.686892212935142,2628.60330109244,"Temperate (Australia; N = 165)"
"DryFlux",-37.68995,145.44596,115.967577498083,17.4,15.9011764526367,380.938932443825,476.212470217266,310.862273747149,290.55,0.332658671714086,330.308216490889,"Temperate (Australia; N = 165)"
"DryFlux",-37.70896,145.50456,301.942630103069,17.7,15.5427474975586,968.865461426769,1206.63981555253,793.583446604389,290.85,0.373854991232065,825.386503176738,"Temperate (Australia; N = 165)"
"DryFlux",-38.23121,144.64165,7.89204468977706,21,13.6848249435425,22.5166779944411,27.7235173429681,18.6769169499555,294.15,0.821468443536723,15.8328607189717,"Temperate (Australia; N = 165)"
"DryFlux",-38.20684,144.66034,42.7871043899876,20,18.86125,172.107525004616,226.183994286152,133.976061833122,293.15,0.686892212935142,128.206776261665,"Temperate (Australia; N = 165)"
"DryFlux",-38.22983,144.64687,64.5317882872924,19,18.86125,259.573685216398,341.132166837251,202.063565203617,292.15,0.55139470059062,204.927083354847,"Temperate (Australia; N = 165)"
"DryFlux",-38.22687,144.64906,8.07484455159571,22,18.86125,32.4803823578526,42.6857722661661,25.2841571861683,295.15,0.955132756600761,21.5670103054795,"Temperate (Australia; N = 165)"
"DryFlux",-38.22327,144.63162,283.06861397662,26,13.3518333435059,791.368505477904,973.669963698745,657.190065960715,299.15,1.48085373521064,419.436603236791,"Temperate (Australia; N = 165)"
"DryFlux",-37.68925,145.42387,0.896115557386541,19.3666666666667,15.753885269165,2.91532332551714,3.63860417539359,2.38279447525268,292.516666666667,0.601184690127603,2.25296935754202,"Temperate (Australia; N = 165)"
"DryFlux",-37.69531,145.43253,69.2848063252413,21,15.7831707000732,225.83621362339,281.953386277349,184.526762295184,294.15,0.821468443536723,158.799327169036,"Temperate (Australia; N = 165)"
"DryFlux",-37.69989,145.44569,14.3983115332843,20.8,15.7777118682861,46.9150130926062,58.5693191682261,38.3356391359626,293.95,0.794626448639043,33.3706362533397,"Temperate (Australia; N = 165)"
"Grinham",-23.8015,150.9446,16.9308807981176,24.1490058898926,22.271656036377,16.9308807981176,16.9308807981176,16.9308807981176,297.299005889893,1.23933563509057,9.95254415215584,"Subtropical (Australia; N = 12)"
"Grinham",-27.5372,152.9139,34.2865320675473,22.4955654144287,20.6094417572021,34.2865320675473,34.2865320675473,34.2865320675473,295.645565414429,1.02103708575745,22.1320676857166,"Subtropical (Australia; N = 12)"
"Grinham",-27.5294,152.9227,192.675451690315,22.5042419433594,20.9941673278809,192.675451690315,192.675451690315,192.675451690315,295.654241943359,1.02218899336547,124.311225384511,"Subtropical (Australia; N = 12)"
"Grinham",-27.5294,152.9242,204.668008208632,22.5042419433594,20.9941673278809,204.668008208632,204.668008208632,204.668008208632,295.654241943359,1.02218899336547,132.04863761428,"Subtropical (Australia; N = 12)"
"Grinham",-23.8008,150.9558,573.714595114165,24.1475257873535,22.3662033081055,573.714595114165,573.714595114165,573.714595114165,297.297525787353,1.23914130763565,337.276932992894,"Subtropical (Australia; N = 12)"
"Grinham",-23.806,150.9574,48.3872572687059,24.1475257873535,22.1980171203613,48.3872572687059,48.3872572687059,48.3872572687059,297.297525787353,1.23914130763565,28.4460354791561,"Subtropical (Australia; N = 12)"
"Grinham",-27.5548,152.3394,580.924415852099,22.1797695159912,20.7108917236328,580.924415852099,580.924415852099,580.924415852099,295.329769515991,0.979065536466365,381.797010252598,"Subtropical (Australia; N = 12)"
"Grinham",-27.5541,152.3412,785.322024932934,22.1884098052979,20.7108917236328,785.322024932934,785.322024932934,785.322024932934,295.338409805298,0.980215087448499,515.877566010234,"Subtropical (Australia; N = 12)"
"Grinham",-27.5615,152.3434,1149.10465404131,22.1823463439941,20.974967956543,1149.10465404131,1149.10465404131,1149.10465404131,295.332346343994,0.97940837868763,755.107258350666,"Subtropical (Australia; N = 12)"
"Grinham",-27.5625,152.3447,63.0458274145215,22.1823463439941,20.974967956543,63.0458274145215,63.0458274145215,63.0458274145215,295.332346343994,0.97940837868763,41.4290915296537,"Subtropical (Australia; N = 12)"
